Date,strategy,benchmark
2019-09-20,1.2646609371920368,1.2088945262246504
2019-09-23,1.2649626357400432,1.2086106797802725
2019-09-24,1.2533444281294608,1.1991267811636397
2019-09-25,1.261462591335217,1.2062195421000583
2019-09-26,1.262910427302487,1.203707086246205
2019-09-27,1.243605530384648,1.1972224122541149
2019-09-30,1.2499883974814476,1.2027743507811626
2019-10-01,1.232581716805695,1.1884677827485286
2019-10-02,1.2103286178763601,1.1674740264182566
2019-10-03,1.224478394093561,1.177038849152956
2019-10-04,1.2449189596905923,1.192966755692264
2019-10-07,1.2395613896449444,1.1878191657417065
2019-10-08,1.2179086579651215,1.169378939355466
2019-10-09,1.2343249237165568,1.1804839044649307
2019-10-10,1.2352087405402465,1.1884677827485288
2019-10-11,1.2483739316783298,1.200788513725887
2019-10-14,1.2468068190220656,1.1994511576705118
2019-10-15,1.257051773295748,1.211326193967359
2019-10-16,1.2501125559163673,1.2093807509676557
2019-10-17,1.2568135571577355,1.212947396467112
2019-10-18,1.2539410549419832,1.2076379582804215
2019-10-21,1.2605251773032358,1.2158250309041734
2019-10-22,1.2411256354505775,1.2118532207867
2019-10-23,1.2419589268887126,1.2153792002167414
2019-10-24,1.2502887173998762,1.2173653092858598
2019-10-25,1.2472869853858937,1.2223500989518363
2019-10-28,1.2510849751962736,1.2292399375619434
2019-10-29,1.257306452854757,1.2288750309925778
2019-10-30,1.264459356565944,1.2326445988183452
2019-10-31,1.2588524135072567,1.22936098372174
2019-11-01,1.2700236215564353,1.2407500672894245
2019-11-04,1.2674111197508062,1.2457352649761644
2019-11-05,1.262129985779374,1.2443571068444534
2019-11-06,1.2647702693425154,1.2446408172819101
2019-11-07,1.2655816400074378,1.2490179280243217
2019-11-08,1.2752829129269538,1.2520978047530886
2019-11-11,1.2805315990432824,1.249707211100559
2019-11-12,1.287483207769653,1.2523413931488152
2019-11-13,1.2933614124784387,1.2527469657875958
2019-11-14,1.2993220145886766,1.2545704105790545
2019-11-15,1.3105103890649974,1.2636487365569067
2019-11-18,1.3146513187484774,1.2645807919873433
2019-11-19,1.3178199223537106,1.264215885417978
2019-11-20,1.3173160564724018,1.259514670182537
2019-11-21,1.3054597678579265,1.2574887110855304
2019-11-22,1.306626668700903,1.2602850133837618
2019-11-25,1.3209013961538338,1.2700527584447723
2019-11-26,1.3290088552388777,1.2729301208679913
2019-11-27,1.336279446659326,1.2786039215963627
2019-11-29,1.3288910451630438,1.273862312305349
2019-12-02,1.3133975463647516,1.2630413296471834
2019-12-03,1.309036995309821,1.2545704105790538
2019-12-04,1.317936378095144,1.2623115165084522
2019-12-05,1.3201290890971102,1.2645807919873426
2019-12-06,1.3273731960780957,1.276131315770397
2019-12-09,1.3237878858761192,1.2721196556250356
2019-12-10,1.3252698954964088,1.2707006954169886
2019-12-11,1.3329437499419459,1.2743081429927807
2019-12-12,1.3381787479270992,1.2852913819078426
2019-12-13,1.341307378032221,1.286061181081383
2019-12-16,1.352164610436683,1.2948964626911934
2019-12-17,1.352944764586137,1.2951801731286503
2019-12-18,1.3531664228955362,1.2952609612397956
2019-12-19,1.3599065588756716,1.3005709434541703
2019-12-20,1.3710879890304135,1.3062724895944502
2019-12-23,1.369389640938278,1.308268255154968
2019-12-24,1.3721007430839491,1.308309057231304
2019-12-26,1.3759323580317269,1.315273427634185
2019-12-27,1.3756123838142251,1.314947555051181
2019-12-30,1.3690861990287824,1.3076979781347111
2019-12-31,1.372615508873245,1.3108746917913154
2020-01-02,1.3850897413591912,1.3231340836472483
2020-01-03,1.3790276183942352,1.3131149977960075
2020-01-06,1.379896529498938,1.3181244047147067
2020-01-07,1.3835177803519787,1.3144183521211024
2020-01-08,1.3882199524172985,1.3214236606072407
2020-01-09,1.3973610489282937,1.3303833885498764
2020-01-10,1.394267497097338,1.326555065734185
2020-01-13,1.4107622594092408,1.335678546009849
2020-01-14,1.4099502568702424,1.3336415703522317
2020-01-15,1.4135355459094905,1.33665602775194
2020-01-16,1.4287229301542022,1.3477744575465955
2020-01-17,1.432497960166147,1.3519695910285483
2020-01-21,1.4349776017718148,1.3493224883227857
2020-01-22,1.4395343955356306,1.3494850165935244
2020-01-23,1.4433223555765173,1.3510333193835569
2020-01-24,1.431235808101989,1.3390179239441138
2020-01-27,1.41265258857209,1.3175545357152136
2020-01-28,1.4308203338532162,1.3313612783127309
2020-01-29,1.4247843890835972,1.3302613903416318
2020-01-30,1.4276099010104661,1.3345783860249083
2020-01-31,1.4005523361019878,1.3103457608750797
2020-02-03,1.417802041596016,1.3200793681988892
2020-02-04,1.4451243943372514,1.3401990080471218
2020-02-05,1.4494337751579736,1.355675779629074
2020-02-06,1.4562662131587065,1.3602374517634455
2020-02-07,1.4486569915970593,1.3529878748469752
2020-02-10,1.464889331081262,1.3630884288439669
2020-02-11,1.474697446074383,1.3654505970499826
2020-02-12,1.4820047103828071,1.3742479327288006
2020-02-13,1.4866665730925772,1.3727815061052826
2020-02-14,1.489164121898321,1.374980738019796
2020-02-18,1.4864879952768264,1.3714374857107725
2020-02-19,1.5007665864069255,1.3779950594125832
2020-02-20,1.4935833332784156,1.3723337713209547
2020-02-21,1.4724394639877918,1.3582010201335124
2020-02-24,1.4280677094690646,1.3131556638654227
2020-02-25,1.387368367493177,1.2733642549602062
2020-02-26,1.381629025879753,1.2686803126037476
2020-02-27,1.3242433930995743,1.2117018450834924
2020-02-28,1.3136038956822464,1.2066111060259632
2020-03-02,1.3715734805454385,1.258865101127266
2020-03-03,1.341186835174241,1.2228205468919902
2020-03-04,1.3962054970787419,1.2742196024871313
2020-03-05,1.352472648833985,1.2318625590219034
2020-03-06,1.3214624765933565,1.211498514736418
2020-03-09,1.2153546170811451,1.1168866601283607
2020-03-10,1.2722894323646223,1.1746802171268893
2020-03-11,1.204461587924564,1.1174162030757424
2020-03-12,1.0849517163003495,1.0105051065838642
2020-03-13,1.1712353256916266,1.0968895625160577
2020-03-16,1.0235293532355847,0.9768638626482428
2020-03-17,1.0860601378650816,1.0296065306171305
2020-03-18,1.0110997197398603,0.9774745337240726
2020-03-19,1.0335885067980672,0.9795516314234203
2020-03-20,0.9929554270472667,0.9373388913015009
2020-03-23,0.9780374257140062,0.9133726357066863
2020-03-24,1.0799465620785378,0.9961271349176422
2020-03-25,1.1064153567672312,1.0110394777769456
2020-03-26,1.1755169566452692,1.0700738259168536
2020-03-27,1.1358689355676497,1.0382008759661765
2020-03-30,1.1718615136442745,1.0719172637257168
2020-03-31,1.1507183292692904,1.0559399186705816
2020-04-01,1.0956905725804373,1.0084175363515901
2020-04-02,1.1075245482820137,1.0316870964929665
2020-04-03,1.0886116765016247,1.016774753633663
2020-04-06,1.1778269276005044,1.0850678409322896
2020-04-07,1.1779290108693499,1.0861739852217602
2020-04-08,1.2263122305520402,1.1226352646633486
2020-04-09,1.2474640628253635,1.1397186860044939
2020-04-13,1.231905417190762,1.1293126604626662
2020-04-14,1.2714355768364476,1.1626196673896347
2020-04-15,1.237561223788747,1.137916186278888
2020-04-16,1.2496303646849392,1.1434058336360629
2020-04-17,1.2903929542545678,1.174295589553962
2020-04-20,1.269500694743148,1.1536067607408413
2020-04-21,1.224646545078516,1.118579470272084
2020-04-22,1.2542367343193461,1.1434058336360626
2020-04-23,1.2532174138371617,1.1433239574695484
2020-04-24,1.2716347186994328,1.1592601604310446
2020-04-27,1.29863847719421,1.175975003015954
2020-04-28,1.2976585578728732,1.1705672318252935
2020-04-29,1.3363629480869892,1.2012112232367287
2020-04-30,1.3095091841032023,1.19002683008533
2020-05-01,1.2712999062275478,1.1585224588908887
2020-05-04,1.2791681200542395,1.1617186215372135
2020-05-05,1.299756408618352,1.1724520157381777
2020-05-06,1.292769674468232,1.1645037712679132
2020-05-07,1.31315135916296,1.1785560063580525
2020-05-08,1.3425993797841134,1.1980564066944246
2020-05-11,1.3466844516424392,1.1983024432147311
2020-05-12,1.3162858250505975,1.1744186758175759
2020-05-13,1.286016097114092,1.1536474268102563
2020-05-14,1.30348129941715,1.1674538973939312
2020-05-15,1.3088669013239707,1.1728204584874922
2020-05-18,1.3586663683609348,1.2085444444096878
2020-05-19,1.3485454138029085,1.1961313647328893
2020-05-20,1.3724336606647547,1.2164509347551686
2020-05-21,1.3635780734833556,1.2080529153967596
2020-05-22,1.3719501860924832,1.210346808128373
2020-05-26,1.3848432962446264,1.225258606959992
2020-05-27,1.403082429854483,1.2434895186946284
2020-05-28,1.3997541130610185,1.241195489956094
2020-05-29,1.4177546355421502,1.2467258033826838
2020-06-01,1.4267473896547587,1.251764723803266
2020-06-02,1.442478439451012,1.2621299472687577
2020-06-03,1.4640802747298116,1.2789266660201817
2020-06-04,1.4583829007637215,1.2755671590615916
2020-06-05,1.495491029550835,1.3082592786981757
2020-06-08,1.5105283611254954,1.3240729394237427
2020-06-09,1.4925759444395743,1.314199925005785
2020-06-10,1.4887582206973413,1.3068664318189838
2020-06-11,1.400548316432606,1.2315271659544222
2020-06-12,1.4188265048458324,1.2462749404391704
2020-06-15,1.4393535212333775,1.257909652506398
2020-06-16,1.4657739888422672,1.2821220126249797
2020-06-17,1.4622069663566843,1.2767961176008338
2020-06-18,1.4622917484733313,1.2772877826206832
2020-06-19,1.4604575454915212,1.269988427171083
2020-06-22,1.4687710013557647,1.2781353777531044
2020-06-23,1.4679835027799781,1.284019581188449
2020-06-24,1.4302345304523505,1.2512659864235185
2020-06-25,1.4451695006547929,1.2646799410328406
2020-06-26,1.4194732620184878,1.2346421324688384
2020-06-29,1.4400047674946972,1.2527885839054589
2020-06-30,1.4665853255819348,1.2688361765353526
2020-07-01,1.4657640653665975,1.2777239568167156
2020-07-02,1.475106529265031,1.284760138873948
2020-07-06,1.4957018207163901,1.3045937561670649
2020-07-07,1.4796100145307054,1.2911381834398798
2020-07-08,1.4923612728952949,1.3010135099754967
2020-07-09,1.4836490944909737,1.293607117078975
2020-07-10,1.4946143396719545,1.3068155652304845
2020-07-13,1.4710058027240231,1.2955004694278893
2020-07-14,1.5000931876581451,1.3122884837363613
2020-07-15,1.5202369923543544,1.3243445452452194
2020-07-16,1.5155940548696833,1.3199830752987367
2020-07-17,1.5303513739391732,1.3238097660313748
2020-07-20,1.541075605130117,1.334508206453611
2020-07-21,1.5438650850293703,1.337347214925074
2020-07-22,1.5576478499865296,1.3449592502863295
2020-07-23,1.5477304588249396,1.3289119296702778
2020-07-24,1.531834914861855,1.3203527421103411
2020-07-27,1.5507148219524896,1.3299818961187304
2020-07-28,1.537081308956472,1.3215467468708555
2020-07-29,1.5631447116118213,1.337799845958562
2020-07-30,1.560143398283836,1.3330265470549274
2020-07-31,1.5655323547925857,1.3435604191026083
2020-08-03,1.582050147762701,1.3529015104520647
2020-08-04,1.587714198288382,1.3581268963615027
2020-08-05,1.599318508136157,1.3665620456093777
2020-08-06,1.6011080557481843,1.375697086473337
2020-08-07,1.6003220008647492,1.376684632727591
2020-08-10,1.599281105204304,1.3807995221260827
2020-08-11,1.5832062624976881,1.3694013260946831
2020-08-12,1.6076211685243318,1.3884938416746162
2020-08-13,1.6101299734760035,1.385983969952264
2020-08-14,1.6086404492054147,1.3860253160562845
2020-08-17,1.6205404600795996,1.3904281321067877
2020-08-18,1.616299544187378,1.3934319809666484
2020-08-19,1.6112533803680062,1.3876297897047394
2020-08-20,1.6083057733074224,1.391950593581807
2020-08-21,1.6078600561008831,1.3968885968669182
2020-08-24,1.61694336143475,1.411043245168661
2020-08-25,1.6220258394699756,1.4159808404330088
2020-08-26,1.6290235666474846,1.4301769708456933
2020-08-27,1.6295135042760627,1.433304041976089
2020-08-28,1.6376348458748717,1.442562169103662
2020-08-31,1.6374208761656355,1.4373366471873028
2020-09-01,1.6492432540867916,1.450874232087923
2020-09-02,1.6767324576204656,1.471859828002928
2020-09-03,1.6104704607035993,1.4212069063770523
2020-09-04,1.5927044269404733,1.4096032038878399
2020-09-08,1.5504421436199787,1.371088763965021
2020-09-09,1.5790530574624375,1.3981642057801043
2020-09-10,1.5566977148792243,1.3738869703601482
2020-09-11,1.5599848324339112,1.3745861819416272
2020-09-14,1.5883926880059718,1.3926914232811485
2020-09-15,1.5994528423732244,1.3997274693314599
2020-09-16,1.601121865778384,1.3941728106659899
2020-09-17,1.590316544722502,1.3819102906508713
2020-09-18,1.5801608385853054,1.3660008810528357
2020-09-21,1.5633124120528472,1.3507980274100195
2020-09-22,1.5827454377124424,1.3645548554674856
2020-09-23,1.5470153633296428,1.3329097171096846
2020-09-24,1.5484372821849501,1.3364624899031867
2020-09-25,1.5729727841913226,1.3580690934200266
2020-09-28,1.5994637522728832,1.380625841287812
2020-09-29,1.5939681930130614,1.373106970667524
2020-09-30,1.601698096213934,1.3835176204446697
2020-10-01,1.6147162091655447,1.3923995524284247
2020-10-02,1.6065241490623832,1.3791796796955411
2020-10-05,1.6396972407125074,1.4036365802582969
2020-10-06,1.6222204135157816,1.383683004860752
2020-10-07,1.6510356371186004,1.407768062501165
2020-10-08,1.6706644003362834,1.4202445214032058
2020-10-09,1.6823563436313582,1.432927438811507
2020-10-12,1.6953764855477076,1.4559799319067757
2020-10-13,1.6915506708523482,1.4464780803765551
2020-10-14,1.685351603738091,1.4373890098519344
